customer_id,signup_date,tenure_months,plan_type,region,avg_sessions_per_week,avg_session_duration_minutes,feature_usage_score,days_since_last_login,monthly_fee,payment_method,failed_payments_last_3_months,discount_applied,support_tickets_count,avg_ticket_resolution_time_hours,customer_satisfaction_score,marketing_email_opens_last_30_days,churn
CUST102677,04-02-2024,11,basic,South,4.98,20.7,46.6,117,233,UPI,1,No,3,11.3,4,5,0
CUST102678,22-12-2024,17,PRO,North,2.09,6.3,92.1,22,589,UPI,0,Yes,0,6.2,5,11,1
CUST102679,19-09-2024,35,Premium,West,3.5,50.1,15.3,85,931,Card,1,No,1,15.4,3,7,1
CUST102680,12-05-2025,18,Pro,East,1.96,50.9,79.9,74,564,UPI,0,Yes,3,5,3,10,0
CUST102681,10-10-2023,22,Pro,North,3.22,13.9,78.6,45,464,NetBanking,0,Yes,3,16.7,4,2,0
CUST102682,25-02-2024,24,Basic,East,4.62,31.5,68.6,48,213,UPI,0,No,2,38.5,5,1,1
CUST102683,24-09-2023,19,PRO,North,6.67,18.7,20.9,22,450,Card,0,Yes,2,1.5,,13,0
CUST102684,06-10-2024,21,PRO,Central,11.32,44.8,98.3,11,553,UPI,1,Yes,1,9.2,5,5,0
CUST102685,25-09-2024,8,Premium,East,7.58,52,29.2,28,797,UPI,0,No,0,12.6,4,10,0
CUST102686,01-05-2024,28,basic,North,5.1,22,73.9,88,292,UPI,0,No,2,6.3,4,1,1
CUST102687,08-01-2025,5,PRO,West,10.79,2.4,77.6,87,565,UPI,1,No,2,19.8,1,9,0
CUST102688,27-03-2024,17,Pro,Central,2.65,42.6,78.4,58,563,NetBanking,0,No,2,25.6,5,11,0
CUST102689,25-06-2025,19,Pro,East,7.62,44.2,84.3,52,583,NetBanking,2,Yes,3,9.2,4,3,0
CUST102690,02-05-2024,27,Premium,East,1.38,22.1,99,67,735,NetBanking,2,No,1,7.2,3,1,0
CUST102691,11-06-2025,34,Basic,North,4.08,27.6,18.6,100,257,UPI,0,No,1,15.9,4,10,1
CUST102692,20-08-2024,11,basic,East,3.99,23.5,52.5,62,297,UPI,1,No,2,1.5,3,6,0
CUST102693,14-09-2024,12,PRO,Central,2.76,35.3,97.7,28,564,UPI,0,No,2,11.1,4,12,0
CUST102694,17-09-2023,21,Pro,South,3.51,47.6,89.4,2,479,NetBanking,0,No,3,3.4,3,1,0
CUST102695,02-09-2024,11,Basic,North,4.76,41.2,99.2,94,249,UPI,1,No,1,37.1,3,12,0
CUST102696,28-11-2024,28,Pro,West,2.11,43.3,62.4,88,574,UPI,1,Yes,1,10.6,5,0,0
CUST102697,20-08-2024,5,Pro,East,5.24,15.9,70.6,110,519,NetBanking,0,No,2,26.1,,2,0
CUST102698,13-02-2024,17,Premium,Central,1.52,26.6,33.7,36,983,UPI,0,No,0,4.1,2,14,0
CUST102699,04-10-2023,20,Basic,East,2.92,52.7,51.2,62,207,NetBanking,3,No,0,8.7,5,4,0
CUST102700,15-09-2025,12,Premium,West,1.98,17,11.9,22,834,UPI,1,No,1,3,4,11,0
CUST102701,09-03-2025,6,Basic,Central,2.87,22.5,74.8,118,218,NetBanking,0,No,1,18.2,4,7,0
CUST102702,01-09-2024,17,Basic,West,1.8,44.5,93.3,48,232,NetBanking,0,Yes,2,7.7,3,7,0
CUST102703,26-06-2025,19,Basic,Central,5.74,7.7,20.1,85,267,UPI,0,No,2,1.8,3,3,1
CUST102704,24-04-2025,26,Premium,South,14.29,20.1,50.9,92,927,UPI,1,Yes,1,2.3,5,9,0
CUST102705,26-07-2024,32,Basic,Central,3.87,46.9,66.1,99,226,UPI,0,No,3,18,3,11,0
CUST102706,05-03-2025,6,PRO,West,4.83,12.1,66.9,114,593,Card,0,No,0,1.1,,9,0
CUST102707,31-07-2023,11,Pro,North,4.15,23.6,37.6,76,429,NetBanking,1,Yes,3,7.8,4,13,1
CUST102708,11-07-2025,33,Premium,South,1.79,44.1,11.8,2,881,NetBanking,2,No,1,3.6,4,14,1
CUST102709,08-12-2023,24,Premium,East,7.45,18.3,89.9,109,823,NetBanking,1,Yes,5,31,3,11,1
CUST102710,21-09-2024,23,PRO,South,11.59,47.8,18.3,21,404,NetBanking,0,No,1,3.2,4,2,0
CUST102711,08-04-2024,15,Premium,South,5,39.1,26,112,953,Card,1,No,1,2.2,4,1,0
CUST102712,17-07-2025,27,Pro,East,5.12,31.1,96.7,116,529,NetBanking,0,No,1,7.2,,13,0
CUST102713,27-11-2024,11,Premium,Central,7.83,6.5,55,35,793,Card,3,No,1,13.4,,5,0
CUST102714,23-09-2025,17,basic,South,10.13,35.3,88.7,9,248,NetBanking,1,No,0,14,,1,1
CUST102715,03-05-2024,14,Basic,South,2.75,11.5,90.7,119,230,Card,1,No,0,12.5,1,10,0
CUST102716,27-03-2025,27,Pro,North,7.3,9.2,99,8,520,NetBanking,1,No,3,4.6,4,10,0
CUST102717,31-10-2025,18,Pro,North,11.2,40.9,13.7,55,532,Card,0,No,3,0.3,,3,0
CUST102718,27-09-2025,28,Pro,West,2.01,39.1,14.8,54,559,NetBanking,0,No,1,12.9,3,5,1
CUST102719,19-03-2024,4,Pro,East,3.27,4.9,27.2,18,476,Card,2,Yes,2,27.7,4,9,0
CUST102720,14-01-2025,7,Pro,Central,8.64,30.9,69.1,71,514,Card,1,No,3,4.6,4,2,0
CUST102721,04-08-2023,35,Pro,Central,2.78,42.1,33.6,32,401,UPI,1,Yes,0,2,3,10,1
CUST102722,01-12-2023,9,Basic,West,4.22,39,54.6,19,240,NetBanking,1,Yes,2,4.3,3,1,1
CUST102723,01-05-2024,8,Premium,Central,3.5,38,80.8,93,786,UPI,1,No,3,9.7,3,12,1
CUST102724,16-09-2023,17,Premium,Central,3.03,31.1,26.7,34,906,Card,0,Yes,0,17.5,5,9,0
CUST102725,21-03-2024,17,Premium,North,2.59,51.1,35.7,30,909,UPI,0,No,0,13.7,4,6,0
CUST102726,22-12-2024,33,Pro,Central,8.06,37.5,75.5,82,576,UPI,1,No,1,10,4,8,0
CUST102727,18-06-2024,32,Pro,Central,13.41,52,10.7,49,563,Card,0,No,1,25.2,2,7,1
CUST102728,23-10-2024,8,Premium,West,4.82,35.7,78.2,118,874,UPI,1,No,0,17.6,4,9,0
CUST102729,30-04-2025,19,Premium,West,9.29,18,70.9,45,893,UPI,0,No,1,2.7,2,10,1
CUST102730,06-11-2023,3,PRO,South,1.54,37.6,21.7,77,446,UPI,0,Yes,1,15.9,1,8,0
CUST102731,25-02-2025,5,Pro,Central,8.11,14.8,31.9,9,449,UPI,1,Yes,3,3.6,4,1,1
CUST102732,25-11-2025,13,Pro,Central,3.18,41.4,11.4,66,502,Card,2,No,1,51.6,,4,0
CUST102733,02-12-2024,31,PRO,Central,2.64,63.5,62.3,118,503,Card,1,No,1,4,3,6,0
CUST102734,17-07-2024,16,basic,North,6.47,35.9,45.7,33,220,UPI,1,No,4,0.9,4,9,0
CUST102735,18-01-2025,32,Pro,Central,6.02,33.5,48.1,50,571,NetBanking,1,Yes,1,12.1,3,1,1
CUST102736,31-07-2024,22,Premium,North,5.47,48.5,19.3,91,996,NetBanking,0,No,0,11.8,3,9,0
CUST102737,18-05-2025,29,PRO,South,2.46,38.9,41.7,82,575,UPI,1,No,1,17.1,3,2,0
CUST102738,16-09-2024,22,Pro,East,9.11,70.7,92.7,38,454,Card,1,No,0,19.8,5,8,0
CUST102739,11-03-2025,3,Pro,Central,3,34.4,15.8,89,554,UPI,0,Yes,2,43.5,3,13,0
CUST102740,04-12-2024,10,Premium,West,5.19,39.8,97.7,67,887,Card,0,No,1,17.3,5,13,0
CUST102741,12-04-2025,21,Pro,West,2.94,50.5,86.3,11,536,NetBanking,0,No,0,23.1,5,2,0
CUST102742,19-12-2023,16,PRO,Central,5.22,13.1,28.3,25,564,UPI,0,No,0,33.1,4,1,0
CUST102743,19-07-2025,12,PRO,North,2.16,45.7,73.5,70,554,UPI,2,No,2,3.6,4,1,0
CUST102744,27-12-2024,2,PRO,West,4.74,28.4,18.2,66,411,Card,0,No,3,2.5,4,5,1
CUST102745,29-08-2025,24,PRO,West,3.14,30.5,24.4,89,543,Card,2,Yes,2,9.6,3,2,0
CUST102746,07-01-2025,35,Pro,South,0.6,46.5,53.9,1,525,NetBanking,0,No,1,5.4,4,14,0
CUST102747,09-08-2023,30,Pro,South,4.85,24.6,46,11,595,NetBanking,2,No,1,0.5,5,10,0
CUST102748,22-08-2025,30,Pro,South,3.3,31.4,83.4,58,573,UPI,2,No,0,20.3,4,13,0
CUST102749,26-12-2023,35,Basic,West,4.48,32.7,94.5,31,261,UPI,0,No,0,3,,0,0
CUST102750,20-12-2024,19,Basic,West,7.91,33.7,94.9,50,295,Card,0,Yes,0,7.2,4,10,0
CUST102751,05-01-2024,8,Basic,Central,6.72,24.6,23.2,101,259,NetBanking,0,No,1,17.8,4,2,0
CUST102752,17-11-2023,26,Premium,Central,14.01,43.4,71.8,10,725,NetBanking,0,No,1,10.5,,10,0
CUST102753,06-10-2024,7,basic,North,11.54,17.2,61.4,31,260,UPI,1,No,1,46.7,4,3,1
CUST102754,11-02-2024,30,Basic,West,4.57,6.8,43.3,63,265,NetBanking,1,No,2,21.8,,13,0
CUST102755,03-05-2025,7,Basic,Central,3.56,30.6,99.5,44,259,Card,0,Yes,0,21.7,4,2,1
CUST102756,30-01-2024,3,PRO,Central,3.72,43,51,78,551,Card,2,No,0,19.1,4,13,0
CUST102757,27-09-2023,1,Basic,South,2.99,43.4,69.9,53,247,Card,0,No,0,16.6,4,3,1
CUST102758,06-11-2024,25,Pro,South,8.2,39.7,55.3,5,591,NetBanking,0,No,3,10.5,4,14,1
CUST102759,12-01-2024,1,Basic,South,0.27,29.9,19.3,25,244,Card,2,No,1,17.8,2,11,1
CUST102760,03-04-2024,15,Premium,East,5.76,41,22.7,7,893,UPI,0,Yes,1,11.2,1,6,0
CUST102761,26-06-2024,13,Premium,Central,3.91,32.9,77.5,7,938,NetBanking,1,No,2,6.8,5,7,1
CUST102762,10-09-2023,8,Premium,South,4.07,34,82.2,37,788,NetBanking,0,Yes,2,9,4,10,0
CUST102763,17-01-2024,5,Pro,South,3.47,,42.7,7,503,Card,1,No,1,9.4,5,5,0
CUST102764,21-08-2023,9,Pro,West,7.44,28.3,16,16,504,NetBanking,0,Yes,1,50.4,3,3,0
CUST102765,20-09-2023,1,Pro,South,3.91,5.5,96.1,102,543,UPI,0,Yes,1,8,4,2,0
CUST102766,24-07-2023,35,Pro,West,5.48,66.8,54.7,82,562,UPI,0,Yes,1,17.6,,1,0
CUST102767,07-03-2024,2,Pro,North,4.03,47.9,22.1,2,578,NetBanking,1,Yes,1,10.8,3,1,1
CUST102768,13-10-2025,23,Basic,South,4.59,52.9,27.9,40,288,NetBanking,0,No,2,7.7,3,6,0
CUST102769,04-07-2024,9,PRO,West,2.29,27.3,14.1,112,415,NetBanking,1,No,2,25.9,4,0,1
CUST102770,03-12-2025,34,Basic,South,2.62,33.8,73.9,72,266,NetBanking,2,Yes,1,13,3,2,0
CUST102771,05-10-2025,14,Pro,North,2.1,15.5,73.4,52,515,NetBanking,0,No,2,22.3,5,10,0
CUST102772,07-10-2023,4,Pro,South,6.41,17.7,64.2,109,532,UPI,1,No,2,29.5,4,4,0
CUST102773,13-01-2024,30,Pro,West,3.58,31,59.2,96,535,UPI,0,No,1,14.4,2,5,0
CUST102774,26-06-2024,31,Premium,North,1.03,26.7,44.3,95,915,UPI,1,Yes,3,2.7,1,12,0
CUST102775,04-12-2023,11,PRO,North,4.74,41.8,95.6,95,470,NetBanking,0,No,1,23.2,5,2,1
CUST102776,05-11-2025,35,PRO,North,14.46,40.9,82,69,445,UPI,0,No,0,1.2,2,10,1
CUST102777,30-06-2025,8,Pro,East,5.15,29,91.7,112,578,UPI,1,Yes,2,1.6,3,1,0
CUST102778,08-06-2024,3,Basic,West,2.4,47.4,38,112,222,NetBanking,0,No,0,6.8,4,14,0
CUST102779,21-04-2025,14,Pro,East,2.47,17.7,98,61,596,Card,1,No,1,0.6,5,8,1
CUST102780,17-01-2024,13,Premium,North,5.8,16.2,24.9,52,866,UPI,0,Yes,2,0.6,,4,1
CUST102781,25-01-2025,32,Premium,East,6.65,42.6,15.1,58,710,NetBanking,1,No,2,58.1,2,1,1
CUST102782,24-06-2024,34,PRO,South,7.58,43.1,38.8,92,493,NetBanking,1,No,0,14.6,,3,0
CUST102783,07-11-2024,19,Basic,East,1.95,47.7,28.1,100,235,UPI,1,Yes,0,18.1,3,0,0
CUST102784,17-01-2025,16,Basic,Central,4.4,13.4,56.6,80,298,Card,2,No,2,24.2,2,1,0
CUST102785,14-12-2024,2,Pro,North,1.37,22.5,41.5,113,556,UPI,2,Yes,0,0.5,4,14,0
CUST102786,10-05-2024,17,Premium,North,1.46,39.5,25.5,82,765,NetBanking,0,No,1,6.7,,13,0
CUST102787,04-09-2025,34,PRO,West,4.38,39.9,86,94,465,NetBanking,0,No,1,23,4,1,0
CUST102788,14-10-2024,16,Premium,South,7.66,63.4,55.7,82,826,NetBanking,2,Yes,1,16.9,5,3,0
CUST102789,05-12-2023,2,Pro,West,3.39,19.7,19.9,22,579,NetBanking,0,No,0,1.6,3,7,0
CUST102790,19-06-2025,2,Basic,East,3.28,67.1,16.8,113,209,NetBanking,1,No,0,33.5,3,13,0
CUST102791,17-09-2025,26,Basic,Central,2.06,42.8,44.5,46,266,NetBanking,0,No,0,21.6,1,2,0
CUST102792,31-01-2024,13,Basic,Central,5.5,52.5,91.7,34,242,NetBanking,2,Yes,1,6.1,3,3,1
CUST102793,26-04-2025,31,Pro,Central,2.3,44.1,55.7,13,510,UPI,2,No,1,32.8,3,0,0
CUST102794,04-04-2025,34,Basic,Central,6.91,23.9,22.5,64,293,Card,2,No,2,19.8,3,12,1
CUST102795,18-06-2025,3,PRO,South,2.33,26.7,32.2,112,558,Card,2,Yes,0,1.8,3,11,0
CUST102796,14-05-2024,8,PRO,East,3.81,35,14.5,96,582,Card,0,Yes,0,5.7,5,13,1
CUST102797,21-10-2024,23,basic,Central,6.04,12.1,84.9,48,267,NetBanking,3,No,1,5.9,4,13,0
CUST102798,16-05-2025,14,Basic,North,7.22,10.5,95.1,35,289,Card,0,Yes,0,33,3,4,0
CUST102799,25-10-2024,27,Basic,East,2.2,25.7,17,0,291,NetBanking,1,Yes,0,7.5,5,5,0
CUST102800,23-02-2024,29,PRO,South,1.68,45.5,25.6,83,510,UPI,0,No,4,8.5,3,6,1
CUST102801,20-04-2024,1,Pro,Central,7.92,25.1,25.4,21,593,UPI,2,No,0,2.1,3,3,0
CUST102802,02-05-2024,17,basic,South,3.12,33.9,82.3,34,259,NetBanking,0,No,2,3.7,5,13,0
CUST102803,11-11-2025,30,Premium,Central,4.64,32.8,85.5,2,962,Card,1,No,1,3.9,,13,1
CUST102804,25-09-2024,13,Pro,North,3.68,50.1,47.7,11,485,NetBanking,0,Yes,0,22.1,,9,0
CUST102805,15-09-2025,21,Pro,East,1.78,41.4,97.2,106,407,NetBanking,1,No,1,6.1,5,0,0
CUST102806,08-05-2024,19,PRO,North,3.51,47.8,33.4,36,587,NetBanking,0,Yes,3,5.5,,5,0
CUST102807,10-10-2023,19,Premium,Central,5.9,52.5,57.3,57,871,UPI,0,No,1,9.8,5,0,1
CUST102808,19-06-2025,25,PRO,West,0.72,20.2,99.7,76,409,Card,1,No,2,3.6,3,14,1
CUST102809,22-03-2025,22,Pro,East,2.21,3.7,84.4,11,437,UPI,1,Yes,4,0.5,,13,0
CUST102810,28-07-2023,31,Pro,South,3.29,28.9,53.8,1,533,Card,0,Yes,2,9.5,5,4,0
CUST102811,18-10-2025,17,PRO,Central,6,52,19.8,83,411,UPI,1,No,2,5.7,3,1,0
CUST102812,21-08-2024,23,Pro,North,7.92,45.4,91.4,64,597,NetBanking,0,Yes,2,7.5,4,7,1
CUST102813,04-09-2023,32,PRO,West,2.44,29.3,58.8,57,445,Card,2,No,2,13,1,5,1
CUST102814,31-07-2024,10,Premium,Central,9.8,63.8,37.8,59,834,UPI,1,No,2,24.6,4,9,0
CUST102815,02-08-2024,10,Premium,South,22.08,46.6,50.6,40,746,UPI,0,No,2,4.7,4,10,0
CUST102816,23-10-2024,8,basic,North,6.16,26,38,34,218,Card,2,Yes,0,25.4,4,14,0
CUST102817,30-10-2025,20,Basic,East,5.54,52.5,59.6,87,243,UPI,1,No,1,12.1,5,4,0
CUST102818,28-06-2024,32,basic,West,1.62,11.3,34.6,115,234,NetBanking,0,No,0,33.6,4,10,0
CUST102819,18-12-2024,14,PRO,Central,2.67,40,50.1,101,423,UPI,0,No,2,9.8,5,13,0
CUST102820,21-01-2025,28,Pro,Central,2.16,27.1,48.4,89,471,NetBanking,1,No,3,16.9,,9,0
CUST102821,01-02-2024,24,Basic,Central,1.94,34,65.4,10,212,Card,1,No,1,0.5,3,0,1
CUST102822,23-11-2025,15,Basic,Central,6.46,44.1,11.3,51,241,Card,0,Yes,1,0.7,5,6,0
CUST102823,28-05-2025,22,basic,North,4.58,48.9,63.9,51,282,NetBanking,2,No,2,1.1,3,7,0
CUST102824,13-02-2025,30,Basic,East,2.49,36.7,63.4,106,275,Card,0,No,3,24.2,4,11,0
CUST102825,29-04-2025,4,Basic,South,5.42,31.7,45.3,61,259,Card,1,Yes,0,2.2,2,7,1
CUST102826,15-05-2024,13,PRO,West,7.51,9.2,32.2,62,538,UPI,2,No,2,2.6,4,9,1
CUST102827,29-09-2025,23,Basic,Central,7.93,11.6,85.5,14,220,UPI,1,Yes,0,0.8,4,11,1
CUST102828,21-07-2024,8,Basic,Central,10.44,,41,69,203,NetBanking,1,Yes,2,24,3,11,1
CUST102829,18-10-2025,18,Premium,East,5.7,37.5,38.1,39,829,Card,1,No,0,1.1,4,7,1
CUST102830,10-11-2025,12,Premium,East,1.8,48.8,51.7,8,959,UPI,0,No,1,13.6,5,5,0
CUST102831,05-04-2025,31,basic,North,7.71,,35,113,230,NetBanking,3,No,1,5.3,3,10,0
CUST102832,13-08-2023,14,Basic,North,2.87,50.8,84.8,69,291,Card,0,Yes,1,4.1,3,9,0
CUST102833,12-02-2024,34,PRO,North,5.66,55.9,60.8,16,404,UPI,2,Yes,1,20.6,,8,0
CUST102834,30-03-2024,18,Pro,West,15.92,37.7,77.9,22,557,NetBanking,0,Yes,0,5.3,4,3,1
CUST102835,16-10-2024,34,Basic,North,12.08,58.1,77.1,57,202,Card,0,No,2,0.3,5,2,1
CUST102836,11-09-2024,11,Basic,Central,10.36,34.3,80.9,94,279,NetBanking,1,Yes,1,2.7,,3,0
CUST102837,03-09-2023,12,Basic,North,3.25,16.2,88.2,79,283,Card,3,Yes,1,6.6,4,10,0
CUST102838,02-04-2025,15,Pro,West,7.33,30,92.8,50,446,NetBanking,3,No,0,1.4,5,14,0
CUST102839,14-01-2024,31,Premium,North,5.57,59.1,44.5,56,742,UPI,1,No,0,1.3,5,2,0
CUST102840,11-10-2025,29,PRO,North,11.79,25.8,49.9,85,404,NetBanking,1,No,2,2.8,3,1,0
CUST102841,05-12-2023,26,Pro,Central,3.47,41.3,14.5,15,435,Card,1,Yes,2,9.3,3,12,1
CUST102842,22-12-2024,18,Pro,Central,4.22,43.2,93.3,44,513,Card,1,No,2,14.8,4,8,0
CUST102843,16-10-2024,32,Pro,Central,3.09,52.6,62.8,60,547,NetBanking,1,Yes,2,13,4,1,0
CUST102844,26-09-2023,22,Pro,North,11.15,7,74.1,11,489,UPI,1,No,0,0,5,13,0
CUST102845,28-04-2024,17,Basic,Central,4.84,55.8,49.2,72,286,Card,2,No,0,7.1,,4,0
CUST102846,07-08-2025,23,PRO,East,5.16,20.8,52.6,5,450,NetBanking,3,Yes,2,6.9,4,12,1
CUST102847,03-08-2025,24,Premium,South,4.38,57.7,58.9,3,800,NetBanking,0,Yes,0,3,,0,1
CUST102848,26-08-2025,8,Pro,South,5.99,29.5,81.6,101,465,NetBanking,0,No,0,10.9,3,5,1
CUST102849,03-03-2024,6,Premium,Central,14.99,29.6,65.2,80,782,UPI,0,No,0,3.6,3,9,0
CUST102850,07-08-2025,5,Pro,West,2.39,46.6,83,119,577,NetBanking,1,No,0,54.4,1,12,0
CUST102851,13-04-2025,29,Pro,Central,5.77,54.6,29.5,73,547,NetBanking,0,Yes,1,14.2,3,12,0
CUST102852,06-03-2025,28,Basic,Central,1.1,27.9,28.5,103,260,UPI,1,No,2,29.9,4,9,0
CUST102853,03-12-2024,11,PRO,North,7.52,30.8,28.6,34,553,NetBanking,1,Yes,0,0.7,4,6,0
CUST102854,26-10-2025,1,Premium,West,5.06,25.9,10.4,46,991,Card,2,Yes,3,5.8,3,8,0
CUST102855,22-08-2025,19,PRO,Central,4.02,26.4,26.1,84,402,NetBanking,0,No,1,1,5,0,1
CUST102856,01-12-2024,9,Basic,East,11.38,42.4,20.7,116,260,NetBanking,0,No,2,12,4,4,0
CUST102857,24-02-2025,27,Basic,South,15.76,33.6,50.8,18,199,Card,1,Yes,1,1.9,2,13,0
CUST102858,15-05-2024,34,Pro,East,6.86,53.9,21.5,26,451,NetBanking,2,No,3,4,4,12,1
CUST102859,17-02-2025,4,Pro,East,6.61,24.6,47.4,10,446,NetBanking,0,Yes,0,8.5,4,5,0
CUST102860,18-08-2024,18,Pro,East,6.14,46.3,100,69,483,Card,0,No,2,35.5,3,6,0
CUST102861,03-07-2024,15,Premium,West,1.76,45.7,55.3,58,957,NetBanking,0,No,1,33.9,4,7,0
CUST102862,07-02-2025,13,PRO,West,0.65,30.8,93.2,40,594,Card,1,Yes,1,8,2,0,0
CUST102863,03-08-2025,19,Pro,West,11.76,31.2,73.2,42,447,NetBanking,2,No,2,5.9,,10,0
CUST102864,12-02-2025,6,Basic,South,4.81,42.3,90.5,27,250,Card,2,Yes,1,4.9,5,4,0
CUST102865,22-02-2025,12,Basic,North,5.07,24.6,66.3,62,233,Card,0,No,1,38.5,3,5,0
CUST102866,24-06-2024,17,PRO,Central,5.33,29.5,82.9,66,505,NetBanking,0,Yes,1,16.4,4,4,0
CUST102867,11-08-2024,23,Premium,Central,8.74,15.4,37.3,104,846,UPI,0,Yes,2,9.8,,8,1
CUST102868,20-11-2025,26,PRO,North,1.74,21.4,43.5,44,448,Card,1,Yes,1,1.2,5,5,1
CUST102869,11-05-2024,29,Pro,Central,2.45,19.5,96.4,23,549,Card,0,No,1,1.9,3,4,0
CUST102870,19-04-2025,33,Basic,East,11.72,20.9,34.1,100,242,Card,2,No,1,23.3,4,4,0
CUST102871,02-10-2023,27,Premium,South,4.54,8.6,47.9,76,925,NetBanking,2,Yes,2,39.4,4,11,0
CUST102872,08-07-2025,25,Premium,Central,4.76,10.2,68.6,63,825,NetBanking,1,No,1,19.9,2,3,0
CUST102873,08-12-2024,10,Pro,South,4.5,48,45.3,78,550,NetBanking,0,Yes,0,6.7,4,5,1
CUST102874,19-04-2024,23,Basic,North,11.63,32.9,11.9,72,208,Card,1,No,0,3.3,4,10,0
CUST102875,14-03-2025,21,Pro,Central,3.28,53.7,81.3,38,427,UPI,1,No,3,1.7,1,9,0
CUST102876,13-09-2023,21,Premium,South,3.9,50.7,40.2,98,969,NetBanking,1,No,1,2,3,9,0
CUST102877,13-12-2023,13,PRO,East,9.66,28.1,30.5,44,544,UPI,0,Yes,1,5.5,4,14,0
CUST102878,09-04-2025,33,PRO,East,2.52,21.1,55.5,60,592,NetBanking,3,Yes,1,16.4,4,8,0
CUST102879,13-11-2025,24,Basic,North,3.2,37.3,10.8,81,220,Card,0,No,3,15.2,,10,1
CUST102880,20-11-2025,11,Basic,West,3.23,28.3,87.8,42,239,NetBanking,1,No,1,7,5,14,1
CUST102881,13-08-2023,17,Basic,Central,2.39,44.5,33.5,116,203,Card,0,Yes,0,5.7,4,0,0
CUST102882,16-12-2024,4,Premium,East,9.65,5.2,93,66,764,UPI,0,Yes,1,6,3,7,0
CUST102883,27-11-2025,25,Pro,East,1.71,40.1,71,91,427,NetBanking,2,No,1,19.4,,8,0
CUST102884,09-05-2025,30,PRO,North,13.16,58.8,59.4,79,571,NetBanking,2,No,3,1.8,4,0,0
CUST102885,15-08-2025,9,Basic,East,7.73,29,82.6,41,292,NetBanking,0,No,1,1.7,4,7,0
CUST102886,25-06-2024,21,Premium,Central,8.58,44.2,99.4,40,824,NetBanking,2,Yes,1,1.3,5,3,1
CUST102887,19-11-2023,20,Premium,North,7.49,16.6,32.6,46,764,Card,1,Yes,1,29.5,4,4,0
CUST102888,12-10-2025,19,Basic,South,4.38,26,42,42,220,UPI,2,Yes,2,0.8,4,4,0
CUST102889,16-10-2025,19,Premium,North,3.75,21.8,53.6,22,942,NetBanking,1,No,1,13.8,1,8,0
CUST102890,14-10-2023,12,basic,Central,5.59,58,58.6,31,268,UPI,1,No,4,7.9,4,10,1
CUST102891,18-08-2025,17,Basic,Central,4.97,64.4,59.8,73,209,UPI,0,No,0,1.6,5,0,0
CUST102892,19-04-2024,28,basic,South,1.75,27.6,59.4,119,244,UPI,1,No,1,6.9,2,9,0
CUST102893,01-08-2023,35,Premium,North,4.47,54.5,84.5,101,765,UPI,2,Yes,0,4.1,,8,0
CUST102894,22-12-2024,18,Premium,Central,6.36,43.8,46.4,56,765,NetBanking,0,Yes,1,7.3,4,2,0
CUST102895,30-11-2023,14,basic,Central,6.69,29.2,11,37,222,NetBanking,2,No,0,27.2,4,13,0
CUST102896,04-11-2025,35,PRO,South,6.7,58.9,88.8,76,546,NetBanking,0,No,1,2.6,5,5,0
CUST102897,25-03-2025,7,PRO,West,2.68,26.3,69.6,14,444,NetBanking,3,No,3,4.2,3,4,1
CUST102898,30-05-2024,13,Premium,North,13.22,25.3,27.1,27,834,UPI,2,No,0,20.7,4,0,0
CUST102899,13-05-2025,18,basic,Central,4.31,19.6,12.7,12,209,UPI,1,No,0,11.4,4,5,0
CUST102900,17-08-2023,13,Pro,East,3.47,48.3,38.4,34,467,Card,0,No,1,2.3,2,11,1
CUST102901,02-04-2025,31,PRO,South,13.46,20.7,21.2,1,588,Card,1,No,2,31.7,4,0,0
CUST102902,26-12-2024,2,Basic,West,5.26,32.8,90.7,60,221,UPI,2,No,2,8,5,9,1
CUST102903,26-05-2024,16,Pro,West,3.72,29.8,35,64,524,Card,0,No,1,35,5,8,0
CUST102904,29-08-2025,9,PRO,South,2.01,27.1,73.5,40,546,UPI,0,Yes,1,0.2,5,9,0
CUST102905,08-01-2025,9,basic,West,1.3,31.6,69.2,95,220,Card,1,No,1,6.5,2,10,0
CUST102906,16-05-2025,11,Premium,Central,4.38,28.7,74.3,93,835,Card,0,No,2,6.8,3,9,0
CUST102907,05-02-2025,22,Basic,West,3.88,58.8,57.7,85,239,Card,1,Yes,0,4.5,4,14,0
CUST102908,30-10-2024,33,Premium,North,1.92,41.6,75.7,3,906,Card,0,No,0,3.6,1,4,0
CUST102909,22-12-2023,23,Basic,East,2.96,36.3,56.1,52,265,UPI,2,No,1,2.8,3,3,1
CUST102910,15-10-2023,34,Basic,Central,10.99,28.8,44,109,233,Card,0,No,2,11,3,4,0
CUST102911,19-05-2024,9,basic,South,2.74,16.2,87.3,87,214,UPI,2,No,1,34,5,3,0
CUST102912,31-03-2024,24,PRO,East,4.94,25.6,51.3,13,543,Card,1,No,0,16.1,,7,0
CUST102913,11-12-2023,8,PRO,Central,10.91,34.7,61.1,16,560,Card,1,Yes,1,3.8,4,13,1
CUST102914,11-01-2024,7,Basic,East,3.42,34.1,51.9,13,220,Card,1,No,2,10.1,4,9,0
CUST102915,02-05-2024,18,Basic,West,7.83,37.3,79.8,103,207,UPI,0,Yes,1,14.1,4,4,0
CUST102916,14-11-2023,3,Pro,South,9.67,56.9,58.6,102,586,NetBanking,1,No,0,8.4,,4,0
